Restaurant_seq_ID,restaurant_ID,restaurant_name,country_code,Country,city,Address,locality,locality_verbose,restaurant_latitude,restaurant_longitude,cuisines,average_cost_for_two,currency,has_table_booking,has_online_delivery,is_delivering_now,switch_to_order_menu,price_range,aggregate_rating,rating_color,rating_text,rating_votes
104,409,Yo! China,1,India,Noida,"3rd Floor, The Great India Place Mall, Sector 38-A, Near, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",28.567822,77.326250,Chinese,1300,Rs.,N,Y,N,N,3,2.6,FFBA00,Average,334
105,410,Naivedyam,1,India,New Delhi,"25/35, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",28.643841,77.176020,South Indian,500,Rs.,N,Y,N,N,2,3.6,9ACD32,Good,359
106,412,Naivedyam,1,India,New Delhi,"F-12, Main Road, Kalkaji, New Delhi",Kalkaji,"Kalkaji, New Delhi",28.541957,77.254273,South Indian,500,Rs.,N,Y,N,N,2,3.8,9ACD32,Good,495
107,420,Rajasthali,1,India,Gurgaon,"3rd Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",28.480835,77.080212,"Gujarati, Rajasthani",750,Rs.,Y,N,N,N,2,2.9,FFBA00,Average,501
108,422,Chor Bizarre - Hotel Broadway,1,India,New Delhi,"Hotel Broadway, 4/15/A, Daryaganj, New Delhi","Hotel Broadway, Daryaganj","Hotel Broadway, Daryaganj, New Delhi",28.641044,77.237866,"North Indian, Kashmiri, Chinese, Thai, Korean",2000,Rs.,Y,N,N,N,4,3.9,9ACD32,Good,295
109,427,Sagar Ratna,1,India,Noida,"49-50, Ansal Fortune Arcade, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.572128,77.322214,"South Indian, North Indian, Chinese",600,Rs.,N,Y,N,N,2,3.2,CDD614,Average,277
110,428,Sagar Ratna,1,India,Noida,"C-134/B, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",28.597103,77.364833,"South Indian, North Indian, Chinese",600,Rs.,N,Y,N,N,2,2.3,FF7800,Poor,155
111,429,Mezbaan's,1,India,Gurgaon,"SCO 20, Housing Board Shopping Complex, Saraswati Vihar, Near Union Bank, MG Road, Gurgaon",MG Road,"MG Road, Gurgaon",28.475778,77.082393,"North Indian, Mughlai, Chinese",600,Rs.,N,N,N,N,2,2.7,FFBA00,Average,61
112,437,Saleem's Restaurant,1,India,New Delhi,"39, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.577770,77.238270,"North Indian, Mughlai, Chinese",600,Rs.,N,Y,N,N,2,3.2,CDD614,Average,53
113,439,Saleem's Takeaway,1,India,Noida,"D 68/K1, Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida","Jaipuria Plaza, Sector 26, Noida, Noida",28.575916,77.334786,"North Indian, Mughlai, Chinese",600,Rs.,N,N,N,N,2,2.6,FFBA00,Average,44
114,443,The Tandoor,1,India,New Delhi,"G-15, D-1, Aashirwaad Complex, Green Park, New Delhi",Green Park,"Green Park, New Delhi",28.557004,77.205171,"North Indian, Mughlai",600,Rs.,N,Y,N,N,2,3.4,CDD614,Average,121
115,447,Rasoi E Punjab,1,India,Noida,"304, Food Court, Spice World Mall, Sector 25 A, Near Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",28.585474,77.340449,North Indian,500,Rs.,N,N,N,N,2,2.6,FFBA00,Average,32
116,450,Swagath,1,India,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.568424,77.323735,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Rs.,Y,N,N,N,3,3.6,9ACD32,Good,415
117,451,Swagath,1,India,New Delhi,"14, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573545,77.230142,"North Indian, Chinese, South Indian, Seafood, Chettinad",1500,Rs.,Y,N,N,N,3,3.9,9ACD32,Good,749
118,452,Swagath,1,India,New Delhi,"C-8, Main Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",28.536406,77.211617,"North Indian, Chinese, Seafood, Chettinad",1500,Rs.,Y,N,N,N,3,3.5,9ACD32,Good,168
119,457,Kamboj's,1,India,Noida,"AVCC Club, Sector 37, Noida",Sector 37,"Sector 37, Noida",28.566141,77.340278,"North Indian, Mughlai, Chinese",800,Rs.,Y,Y,N,N,2,2.8,FFBA00,Average,239
120,461,Karim's,1,India,Noida,"G-40, Mughal Palace, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.569265,77.323658,"Mughlai, North Indian",1200,Rs.,Y,N,N,N,3,3.3,CDD614,Average,446
121,462,Karim's,1,India,New Delhi,"168/2, Jha House Basti, Nizamuddin West, Nizamuddin, New Delhi",Nizamuddin,"Nizamuddin, New Delhi",28.591268,77.243651,"Mughlai, North Indian",800,Rs.,Y,Y,N,N,2,3.7,9ACD32,Good,360
122,463,Karim's,1,India,New Delhi,"16, Gali Kababian, Jama Masjid, New Delhi",Jama Masjid,"Jama Masjid, New Delhi",28.649393,77.233630,"Mughlai, North Indian",800,Rs.,N,N,N,N,2,4.0,5BA829,Very Good,4689
123,468,Karim's,1,India,New Delhi,"1-2/5, Sagar Complex, New Rajdhani Enclave, Vikas Marg, Preet Vihar, New Delhi",Preet Vihar,"Preet Vihar, New Delhi",28.642720,77.296464,"Mughlai, North Indian",700,Rs.,N,Y,N,N,2,2.5,FFBA00,Average,84
124,472,Evergreen Sweet House,1,India,New Delhi,"S-29 & 30, Main Market, Green Park, New Delhi",Green Park,"Green Park, New Delhi",28.556210,77.202643,"South Indian, North Indian, Chinese, Fast Food, Street Food, Mithai",450,Rs.,N,N,N,N,1,3.5,9ACD32,Good,1198
125,473,Madras Cafe,1,India,New Delhi,"S-26, Main Market, Green Park, New Delhi",Green Park,"Green Park, New Delhi",28.556600,77.202341,South Indian,300,Rs.,N,N,N,N,1,2.5,FFBA00,Average,191
126,474,Moti Mahal Delux Tandoori Trail,1,India,New Delhi,"1st Floor, V3S Mall, Laxmi Nagar, New Delhi","V3S Mall, Laxmi Nagar","V3S Mall, Laxmi Nagar, New Delhi",28.637036,77.286111,"North Indian, Mughlai",1000,Rs.,Y,Y,N,N,3,2.2,FF7800,Poor,79
127,476,Moti Mahal Delux,1,India,New Delhi,"37, Central Market, Punjabi Bagh West, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",28.671035,77.134156,"North Indian, Mughlai, Chinese",1200,Rs.,Y,Y,N,N,3,2.5,FFBA00,Average,70
128,481,Moti Mahal,1,India,New Delhi,"3703, Netaji Subhash Marg, Daryaganj, New Delhi",Daryaganj,"Daryaganj, New Delhi",28.646194,77.240201,"North Indian, Chinese",1100,Rs.,Y,N,N,N,3,3.6,9ACD32,Good,711
129,482,Moti Mahal Delux,1,India,New Delhi,"F-15, District Center, Janak Place, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",28.630026,77.082047,"North Indian, Mughlai, Chinese",1000,Rs.,Y,Y,N,N,3,2.6,FFBA00,Average,105
130,483,Moti Mahal Delux- Legendary Culinary,1,India,New Delhi,"E-31/32, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",28.568234,77.219543,"North Indian, Mughlai, Chinese",1500,Rs.,Y,Y,N,N,3,3.6,9ACD32,Good,177
131,486,Crazy Noodles,1,India,Noida,"3rd Floor, The Great India Place, Sector 38-A, Near Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",28.567888,77.326475,"Chinese, Thai",1100,Rs.,Y,Y,N,N,3,3.6,9ACD32,Good,507
132,490,Desi Vibes,1,India,Noida,"G-50, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.569492,77.324256,"North Indian, Mughlai",1400,Rs.,N,Y,N,N,3,3.8,9ACD32,Good,2019
133,491,Bikanervala,1,India,New Delhi,"A-80, Central Market, Near Axis Bank, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",28.571075,77.239033,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Rs.,N,Y,N,N,2,3.7,9ACD32,Good,269
134,492,Bikanervala,1,India,New Delhi,"1, ITL Twin Tower, Netaji Subhash Place, New Delhi",Netaji Subhash Place,"Netaji Subhash Place, New Delhi",28.691296,77.152022,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Rs.,N,Y,N,N,2,3.4,CDD614,Average,89
135,495,Bikanervala,1,India,New Delhi,"28, NWA Club Road, Punjabi Bagh, New Delhi",Punjabi Bagh,"Punjabi Bagh, New Delhi",28.666604,77.121560,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Mithai",550,Rs.,N,Y,N,N,2,3.2,CDD614,Average,129
136,496,Bikanervala,1,India,Gurgaon,"Plot 3-5, Near Leisure Valley Park, Sector 29, Gurgaon",Sector 29,"Sector 29, Gurgaon",28.468681,77.063597,"Mithai, North Indian, South Indian, Fast Food, Street Food, Chinese",550,Rs.,N,Y,N,N,2,3.8,9ACD32,Good,966
137,497,Bikanervala,1,India,New Delhi,"A-2/43, 1st Floor, Rajouri Garden, New Delhi",Rajouri Garden,"Rajouri Garden, New Delhi",28.648536,77.122740,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",550,Rs.,N,N,N,N,2,3.8,9ACD32,Good,334
138,501,Barista,1,India,Noida,"EXL Tower, 5, A-94/4, 5, Sector 58, Noida",Sector 58,"Sector 58, Noida",28.604590,77.357619,Cafe,650,Rs.,N,N,N,N,2,3.0,CDD614,Average,7
139,506,Barista,1,India,New Delhi,"F-62, 1st Floor, Select Citywalk Mall, Saket, New Delhi","Select Citywalk Mall, Saket","Select Citywalk Mall, Saket, New Delhi",28.528437,77.219232,Cafe,650,Rs.,N,N,N,N,2,3.6,9ACD32,Good,99
140,510,Barista,1,India,Noida,"A 48, EXL Tower 3, Sector 58, Noida",Sector 58,"Sector 58, Noida",28.604866,77.358741,Cafe,650,Rs.,N,N,N,N,2,2.9,FFBA00,Average,5
141,511,Barista,1,India,New Delhi,"18/36, Ground Floor, Main Market, East Patel Nagar, New Delhi",East Patel Nagar,"East Patel Nagar, New Delhi",28.645559,77.173108,Cafe,650,Rs.,N,N,N,N,2,3.2,CDD614,Average,44
142,514,Barista,1,India,Gurgaon,"Ground Floor, MGF Metropolitan Mall, MG Road, Gurgaon","MGF Metropolitan Mall, MG Road","MGF Metropolitan Mall, MG Road, Gurgaon",28.480999,77.080071,Cafe,650,Rs.,N,Y,N,N,2,3.4,CDD614,Average,39
143,523,Barista,1,India,Noida,"Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",28.597103,77.364833,Cafe,650,Rs.,N,N,N,N,2,2.5,FFBA00,Average,23
144,525,Barista,1,India,New Delhi,"15, Gyandeep, Main Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573545,77.230142,Cafe,650,Rs.,N,Y,N,N,2,3.3,CDD614,Average,73
145,528,Barista,1,India,New Delhi,"C-17, SDA Market, SDA, New Delhi",SDA,"SDA, New Delhi",28.546508,77.196622,Cafe,650,Rs.,N,Y,N,N,2,3.6,9ACD32,Good,104
146,533,Barista,1,India,New Delhi,"G-2/A, Janak Place District Centre, Janakpuri, New Delhi",Janakpuri,"Janakpuri, New Delhi",28.630874,77.081247,Cafe,650,Rs.,N,Y,N,N,2,3.3,CDD614,Average,74
147,535,Barista,1,India,New Delhi,"55, Community Center, Vasant Vihar, New Delhi",Vasant Vihar,"Vasant Vihar, New Delhi",28.557053,77.164080,Cafe,650,Rs.,N,Y,N,N,2,3.3,CDD614,Average,47
148,550,Haldiram's,1,India,Noida,"108-109, Ground Floor, Spice World Mall, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",28.586141,77.341214,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,N,N,N,2,3.6,9ACD32,Good,301
149,552,Haldiram's,1,India,New Delhi,"1454/2, Near Sheeshganj Gurudwara, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",28.656311,77.231669,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,N,N,N,2,3.9,9ACD32,Good,444
150,553,Haldiram's,1,India,New Delhi,"45, Ring Road, Lajpat Nagar 2, New Delhi",Lajpat Nagar 2,"Lajpat Nagar 2, New Delhi",28.565099,77.238405,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,N,N,N,2,3.8,9ACD32,Good,472
151,554,Haldiram's,1,India,Gurgaon,"Ground Floor, Sahara Mall, MG Road, Gurgaon","Sahara Mall, MG Road","Sahara Mall, MG Road, Gurgaon",28.479796,77.086889,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,N,N,N,2,3.6,9ACD32,Good,315
152,556,Kent's Fast Food,1,India,New Delhi,"29, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573643,77.230232,"Burger, Fast Food",500,Rs.,N,Y,N,N,2,3.7,9ACD32,Good,766
153,558,Kents Fast Food,1,India,New Delhi,"15/5, Community Centre, Phase 1, Industrial Area, Naraina, New Delhi",Naraina,"Naraina, New Delhi",28.632703,77.138183,"North Indian, Chinese, Fast Food",900,Rs.,N,N,N,N,2,2.8,FFBA00,Average,12
154,566,Hong Kong Express,1,India,New Delhi,"127, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.578399,77.238764,"Chinese, Thai",700,Rs.,N,Y,N,N,2,3.8,9ACD32,Good,196
155,570,Moets Shack,1,India,New Delhi,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573212,77.230412,"Seafood, Continental, European",1800,Rs.,Y,Y,N,N,3,3.7,9ACD32,Good,601
156,572,Madhuban,1,India,New Delhi,"18-19, PVR Anupam Complex, Community Center",PVR Anupam Complex,"PVR Anupam Complex, New Delhi",28.522917,77.207001,"North Indian, Mughlai, Chinese",850,Rs.,Y,N,N,N,2,3.1,CDD614,Average,151
157,573,4S Chinese Restaurant,1,India,New Delhi,"A-26, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573123,77.230412,"Chinese, Thai",700,Rs.,N,N,N,N,2,3.5,9ACD32,Good,215
158,575,Deez Biryani & Kebabs,1,India,Gurgaon,"S-27/17, Nathupura, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",28.487816,77.103659,"Biryani, North Indian, Mughlai",800,Rs.,N,Y,N,N,2,3.7,9ACD32,Good,371
159,576,Deez Biryani & Kebabs,1,India,New Delhi,"91-93, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.577853,77.238674,"Biryani, North Indian, Mughlai",800,Rs.,Y,Y,N,N,2,3.7,9ACD32,Good,338
160,580,Chawnsan Chef,1,India,New Delhi,"108 & 126, Flyover Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.578049,77.238854,"Mughlai, North Indian, Chinese",700,Rs.,N,Y,N,N,2,3.4,CDD614,Average,104
161,582,Govardhan,1,India,New Delhi,"84, Adjacent Hero Motor Bike Showroom, Main Mehrauli Road, Adchini, New Delhi",Adchini,"Adchini, New Delhi",28.535523,77.196924,"South Indian, North Indian, Chinese",500,Rs.,N,Y,N,N,2,3.4,CDD614,Average,238
162,584,Nathu's Sweets,1,India,New Delhi,"F-17, Vijay Block, Laxmi Nagar, New Delhi",Laxmi Nagar,"Laxmi Nagar, New Delhi",28.634547,77.283502,"North Indian, South Indian, Street Food, Chinese, Fast Food, Mithai",400,Rs.,N,Y,N,N,1,2.1,FF7800,Poor,121
163,586,Nathu's Sweets,1,India,New Delhi,"2, Main Market, Sunder Nagar, New Delhi",Sunder Nagar,"Sunder Nagar, New Delhi",28.602520,77.240909,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,Y,N,N,2,3.3,CDD614,Average,173
164,588,Nathu's Sweets,1,India,New Delhi,"23-25, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",28.629714,77.232116,"North Indian, South Indian, Street Food, Mithai",600,Rs.,N,Y,N,N,2,3.3,CDD614,Average,421
165,591,Nathu's Sweets,1,India,Noida,"G-63, Mansarover Shopping Complex, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.568899,77.324283,"North Indian, South Indian, Chinese, Street Food, Fast Food, Mithai, Desserts",600,Rs.,N,Y,N,N,2,2.5,FFBA00,Average,211
166,594,Cafe Coffee Day,1,India,Noida,"G-54, Sector 18, Noida",Sector 18,"Sector 18, Noida",28.569665,77.323980,Cafe,450,Rs.,N,Y,N,N,1,3.6,9ACD32,Good,125
167,596,Cafe Coffee Day,1,India,New Delhi,"4, Rajiv Chowk, Connaught Place, New Delhi",Connaught Place,"Connaught Place, New Delhi",28.632961,77.219813,Cafe,450,Rs.,N,Y,N,N,1,3.4,CDD614,Average,277
168,598,Cafe Coffee Day,1,India,Gurgaon,"SCO-24, Main Market, Sector 31, Gurgaon",Sector 31,"Sector 31, Gurgaon",28.453237,77.050457,Cafe,450,Rs.,N,N,N,N,1,3.1,CDD614,Average,23
169,601,Cafe Coffee Day,1,India,New Delhi,"E-12, DDA Market, Masjid Moth, Greater Kailash (GK) 3, New Delhi",Greater Kailash (GK) 3,"Greater Kailash (GK) 3, New Delhi",28.536981,77.236000,Cafe,450,Rs.,N,N,N,N,1,3.2,CDD614,Average,33
170,602,Cafe Coffee Day - The Lounge,1,India,New Delhi,"14, Community Centre, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",28.562628,77.269034,Cafe,750,Rs.,N,N,N,N,2,3.2,CDD614,Average,42
171,606,Cafe Coffee Day,1,India,Gurgaon,"SCO 10, Vishal Mega Mart, Sector 14, Gurgaon",Sector 14,"Sector 14, Gurgaon",28.477505,77.046327,Cafe,450,Rs.,N,N,N,N,1,2.8,FFBA00,Average,34
172,609,Cafe Coffee Day,1,India,New Delhi,"13, South Campus, Satyaniketan, New Delhi",Satyaniketan,"Satyaniketan, New Delhi",28.588440,77.168827,Cafe,450,Rs.,N,N,N,N,1,3.3,CDD614,Average,78
173,611,Cafe Coffee Day,1,India,Gurgaon,"IBP Petrol Pump, Nathupur, DLF Phase 3, Gurgaon",DLF Phase 3,"DLF Phase 3, Gurgaon",28.490350,77.091585,Cafe,450,Rs.,N,N,N,N,1,3.2,CDD614,Average,26
174,613,Cafe Coffee Day,1,India,New Delhi,"Delhi Gymkhana Club, Golf Links, Race Course Road, Race Course, New Delhi",Race Course,"Race Course, New Delhi",28.599082,77.205892,Cafe,450,Rs.,N,N,N,N,1,2.9,FFBA00,Average,9
175,619,Cafe Coffee Day - The Lounge,1,India,New Delhi,"Peary Lal and Sons, 42, Janpath, New Delhi",Janpath,"Janpath, New Delhi",28.626429,77.220289,Cafe,750,Rs.,N,N,N,N,2,3.3,CDD614,Average,81
176,628,Cafe Coffee Day,1,India,New Delhi,"B6/6, Commercial Complex, Safdarjung Enclave, Safdarjung, New Delhi",Safdarjung,"Safdarjung, New Delhi",28.558909,77.196007,Cafe,450,Rs.,N,N,N,N,1,2.4,FF7800,Poor,28
177,631,Cafe Coffee Day,1,India,Gurgaon,"Upper Ground Floor, DLF Mega Mall, DLF Phase 1, Gurgaon","DLF Mega Mall, DLF Phase 1","DLF Mega Mall, DLF Phase 1, Gurgaon",28.475489,77.093595,Cafe,450,Rs.,N,N,N,N,1,2.6,FFBA00,Average,27
178,637,Cafe Coffee Day,1,India,New Delhi,"101-104, Ist Floor, Dinar Bhavan, Nehru Place, New Delhi",Nehru Place,"Nehru Place, New Delhi",28.549693,77.250798,Cafe,450,Rs.,N,Y,N,N,1,3.0,CDD614,Average,38
179,640,Cafe Coffee Day,1,India,New Delhi,"9, UB, Jawahar Nagar, Bungalow Road, Kamla Nagar, New Delhi",Kamla Nagar,"Kamla Nagar, New Delhi",28.681751,77.207248,Cafe,450,Rs.,N,N,N,N,1,3.3,CDD614,Average,82
180,641,Cafe Coffee Day,1,India,New Delhi,"Ground Floor, Community Centre, Naraina, New Delhi",Naraina,"Naraina, New Delhi",28.628710,77.136797,Cafe,450,Rs.,N,N,N,N,1,2.6,FFBA00,Average,23
181,650,Cafe Coffee Day,1,India,New Delhi,"22, New Market, Malviya Nagar, New Delhi",Malviya Nagar,"Malviya Nagar, New Delhi",28.537973,77.213329,Cafe,450,Rs.,N,N,N,N,1,2.5,FFBA00,Average,52
182,651,Cafe Coffee Day - The Lounge,1,India,New Delhi,"M-37, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",28.549770,77.236519,Cafe,750,Rs.,N,N,N,N,2,2.6,FFBA00,Average,70
183,652,Cafe Coffee Day - The Lounge,1,India,New Delhi,"E-29, Main Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",28.551084,77.207687,Cafe,750,Rs.,N,N,N,N,2,2.6,FFBA00,Average,76
184,658,Cafe Coffee Day,1,India,New Delhi,"Meherchand Market, Lodhi Colony, New Delhi",Lodhi Colony,"Lodhi Colony, New Delhi",28.584943,77.226537,Cafe,450,Rs.,N,N,N,N,1,2.3,FF7800,Poor,52
185,673,Wimpy,1,India,New Delhi,"31, Aurobindo Place Market, Hauz Khas, New Delhi",Hauz Khas,"Hauz Khas, New Delhi",28.552241,77.203923,"Fast Food, Burger",350,Rs.,N,N,N,N,1,2.6,FFBA00,Average,220
186,677,Chinese Hut,1,India,New Delhi,"E-6, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",28.567590,77.221250,Chinese,500,Rs.,N,N,N,N,2,3.6,9ACD32,Good,87
187,678,MB's,1,India,New Delhi,"37, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573554,77.230232,"Continental, Chinese, North Indian",1600,Rs.,Y,N,N,N,3,3.1,CDD614,Average,128
188,680,Comesum,1,India,New Delhi,"Railway Station, Nizamuddin West, Nizamuddin, New Delhi",Nizamuddin,"Nizamuddin, New Delhi",28.589616,77.253043,"Fast Food, North Indian, South Indian",350,Rs.,N,N,N,N,1,2.2,FF7800,Poor,251
189,681,Comesum,1,India,New Delhi,"Old Delhi Railway Station, Mori Gate, Chandni Chowk, New Delhi",Chandni Chowk,"Chandni Chowk, New Delhi",28.660680,77.228021,"North Indian, Street Food, Chinese, South Indian",350,Rs.,N,N,N,N,1,2.5,FFBA00,Average,49
190,693,Baskin Robbins,1,India,New Delhi,"E 184, New, Rajinder Nagar, New Delhi",Rajinder Nagar,"Rajinder Nagar, New Delhi",28.638768,77.179356,Ice Cream,300,Rs.,N,N,N,N,1,3.3,CDD614,Average,32
191,702,Baskin Robbins,1,India,New Delhi,"C-8, Hotel Solo Victoria, Main Road, Near M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",28.548411,77.236833,Ice Cream,300,Rs.,N,Y,N,N,1,3.6,9ACD32,Good,56
192,703,August Moon,1,India,New Delhi,"11, JMD Kohinoor Mall, Masjid Moth, Greater Kailash (GK) 2, New Delhi","JMD Kohinoor Mall, Greater Kailash","JMD Kohinoor Mall, Greater Kailash, New Delhi",28.536699,77.238584,"Chinese, Thai",1250,Rs.,Y,Y,N,N,3,2.8,FFBA00,Average,142
193,705,Baskin Robbins,1,India,New Delhi,"A-1, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.574066,77.229962,Ice Cream,300,Rs.,N,N,N,N,1,3.7,9ACD32,Good,55
194,709,Baskin Robbins,1,India,New Delhi,"67, Community Centre Market, New Friends Colony, New Delhi","Community Centre, New Friends Colony","Community Centre, New Friends Colony, New Delhi",28.562073,77.268352,Ice Cream,300,Rs.,N,Y,N,N,1,3.3,CDD614,Average,38
195,718,Americana Kitchen and Bar,1,India,Noida,"Ist Floor, 1-6, Centre Stage Mall, Sector 18, Noida","Centre Stage Mall, Sector 18","Centre Stage Mall, Sector 18, Noida",28.568343,77.322828,"American, Tex-Mex, Italian, Mexican, North Indian",2000,Rs.,Y,N,N,N,4,2.4,FF7800,Poor,221
196,730,Moets Curry Leaf,1,India,New Delhi,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573212,77.230412,"North Indian, Mughlai, Kashmiri",1500,Rs.,Y,Y,N,N,3,3.5,9ACD32,Good,208
197,731,The Kathis,1,India,New Delhi,"GF-5, Community Centre, PVR Anupam Complex, Saket, New Delhi",PVR Anupam Complex,"PVR Anupam Complex, New Delhi",28.523478,77.207057,"Fast Food, North Indian",300,Rs.,N,Y,N,N,1,2.4,FF7800,Poor,109
198,732,The Kathis,1,India,New Delhi,"M-29, M Block Market, Greater Kailash (GK) 1, New Delhi",Greater Kailash (GK) 1,"Greater Kailash (GK) 1, New Delhi",28.549386,77.236249,Fast Food,300,Rs.,N,Y,N,N,1,3.0,CDD614,Average,67
199,736,Tibb's Frankie,1,India,New Delhi,"29, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,"Defence Colony, New Delhi",28.573968,77.229873,Fast Food,300,Rs.,N,N,N,N,1,3.2,CDD614,Average,28
200,743,Daitchi,1,India,New Delhi,"E-19-A, Main Market, South Extension 2, New Delhi",South Extension 2,"South Extension 2, New Delhi",28.568008,77.219992,"Chinese, Japanese",1100,Rs.,N,N,N,N,3,3.5,9ACD32,Good,273
